Date,Species,GroupSize,TransectID,Year
2017-10-24,Topi,6,Rekero bushlands,2017
2017-10-24,Topi,5,Rekero bushlands,2017
2017-10-24,Topi,9,Rekero bushlands,2017
2017-10-24,Topi,1,Rekero bushlands,2017
2017-10-24,Topi,1,Rekero bushlands,2017
2017-11-07,Topi,5,Rekero bushlands,2017
2017-11-07,Topi,3,Rekero bushlands,2017
2017-11-07,Topi,2,Rekero bushlands,2017
2017-11-07,Topi,4,Rekero bushlands,2017
2017-11-07,Topi,2,Rekero bushlands,2017
2017-11-07,Topi,1,Rekero bushlands,2017
2017-11-07,Topi,4,Rekero bushlands,2017
2017-11-07,Topi,3,Rekero bushlands,2017
2017-11-07,Topi,1,Rekero bushlands,2017
2017-11-07,Topi,2,Rekero bushlands,2017
2017-11-07,Topi,4,Rekero bushlands,2017
2017-11-07,Topi,2,Rekero bushlands,2017
2017-11-07,Topi,1,Rekero bushlands,2017
2017-11-07,Topi,1,Rekero bushlands,2017
2017-11-07,Topi,1,Rekero bushlands,2017
2017-11-07,Topi,1,Rekero bushlands,2017
2017-11-01,Topi,8,Rekero bushlands,2017
2017-11-01,Topi,6,Rekero bushlands,2017
2017-11-01,Topi,2,Rekero bushlands,2017
2017-11-01,Topi,2,Rekero bushlands,2017
2017-11-01,Topi,1,Rekero bushlands,2017
2017-11-01,Topi,2,Rekero bushlands,2017
2018-01-16,Topi,1,Rekero bushlands,2018
2018-01-16,Topi,2,Rekero bushlands,2018
2018-01-16,Topi,2,Rekero bushlands,2018
2018-01-01,Topi,6,Rekero bushlands,2018
2018-01-01,Topi,2,Rekero bushlands,2018
2018-01-01,Topi,1,Rekero bushlands,2018
2018-01-01,Topi,1,Rekero bushlands,2018
2018-01-01,Topi,1,Rekero bushlands,2018
2018-01-01,Topi,2,Rekero bushlands,2018
2018-01-01,Topi,3,Rekero bushlands,2018
2018-02-13,Topi,1,Rekero bushlands,2018
2018-02-13,Topi,2,Rekero bushlands,2018
2018-03-06,Topi,1,Rekero bushlands,2018
2018-03-06,Topi,1,Rekero bushlands,2018
2018-03-06,Topi,1,Rekero bushlands,2018
2018-03-06,Topi,1,Rekero bushlands,2018
2018-04-03,Topi,1,Rekero bushlands,2018
2018-05-08,Topi,2,Rekero bushlands,2018
2018-05-08,Topi,1,Rekero bushlands,2018
2018-05-08,Topi,2,Rekero bushlands,2018
2018-05-08,Topi,5,Rekero bushlands,2018
2018-07-03,Topi,4,Rekero bushlands,2018
2018-07-03,Topi,1,Rekero bushlands,2018
2018-07-03,Topi,1,Rekero bushlands,2018
2018-08-02,Topi,3,Rekero bushlands,2018
2018-08-02,Topi,4,Rekero bushlands,2018
2018-08-02,Topi,1,Rekero bushlands,2018
2018-08-02,Topi,2,Rekero bushlands,2018
2018-08-02,Topi,1,Rekero bushlands,2018
2018-09-04,Topi,1,Rekero bushlands,2018
2018-09-04,Topi,2,Rekero bushlands,2018
2018-09-04,Topi,2,Rekero bushlands,2018
2018-09-04,Topi,1,Rekero bushlands,2018
2018-09-04,Topi,1,Rekero bushlands,2018
2018-10-02,Topi,1,Rekero bushlands,2018
2018-10-02,Topi,2,Rekero bushlands,2018
2018-11-06,Topi,2,Rekero bushlands,2018
2018-11-06,Topi,4,Rekero bushlands,2018
2018-11-06,Topi,1,Rekero bushlands,2018
2018-11-06,Topi,1,Rekero bushlands,2018
2018-12-04,Topi,1,Rekero bushlands,2018
2018-12-04,Topi,3,Rekero bushlands,2018
2018-12-04,Topi,2,Rekero bushlands,2018
2018-12-04,Topi,1,Rekero bushlands,2018
2018-12-04,Topi,2,Rekero bushlands,2018
2018-12-04,Topi,4,Rekero bushlands,2018
2017-10-20,Topi,1,Enoolera plains,2017
2017-10-20,Topi,1,Enoolera plains,2017
2017-11-02,Topi,1,Enoolera plains,2017
2017-11-02,Topi,1,Enoolera plains,2017
2017-11-02,Topi,6,Enoolera plains,2017
2017-11-02,Topi,2,Enoolera plains,2017
2017-11-02,Topi,6,Enoolera plains,2017
2017-11-02,Topi,3,Enoolera plains,2017
2017-11-02,Topi,2,Enoolera plains,2017
2017-11-02,Topi,2,Enoolera plains,2017
2017-12-07,Topi,1,Enoolera plains,2017
2018-01-11,Topi,1,Enoolera plains,2018
2018-01-11,Topi,1,Enoolera plains,2018
2018-03-01,Topi,2,Enoolera plains,2018
2018-03-01,Topi,2,Enoolera plains,2018
2018-04-05,Topi,1,Enoolera plains,2018
2018-04-05,Topi,10,Enoolera plains,2018
2018-04-05,Topi,2,Enoolera plains,2018
2018-04-05,Topi,1,Enoolera plains,2018
2018-04-05,Topi,1,Enoolera plains,2018
2018-05-03,Topi,7,Enoolera plains,2018
2018-05-03,Topi,1,Enoolera plains,2018
2018-05-03,Topi,6,Enoolera plains,2018
2018-05-03,Topi,2,Enoolera plains,2018
2018-05-03,Topi,1,Enoolera plains,2018
2018-05-03,Topi,2,Enoolera plains,2018
2018-05-03,Topi,2,Enoolera plains,2018
2018-06-21,Topi,1,Enoolera plains,2018
2018-06-21,Topi,1,Enoolera plains,2018
2018-07-05,Topi,3,Enoolera plains,2018
2018-08-02,Topi,1,Enoolera plains,2018
2018-09-06,Topi,2,Enoolera plains,2018
2018-09-06,Topi,4,Enoolera plains,2018
2018-10-04,Topi,1,Enoolera plains,2018
2018-11-01,Topi,1,Enoolera plains,2018
2018-12-06,Topi,1,Enoolera plains,2018
2018-12-05,Topi,1,Enoolera plains,2018
2017-11-02,Topi,1,Rekero plains,2017
2017-12-05,Topi,1,Rekero plains,2017
2018-01-11,Topi,2,Rekero plains,2018
2018-01-11,Topi,1,Rekero plains,2018
2018-01-11,Topi,1,Rekero plains,2018
2018-02-06,Topi,7,Rekero plains,2018
2018-04-05,Topi,1,Rekero plains,2018
2018-05-03,Topi,1,Rekero plains,2018
2018-05-03,Topi,3,Rekero plains,2018
2018-07-05,Topi,6,Rekero plains,2018
2018-04-05,Topi,1,Payia plains,2018
2017-10-17,Warthog,2,Olare Sampu bushlands,2017
2017-10-17,Warthog,4,Olare Sampu bushlands,2017
2017-10-17,Warthog,2,Olare Sampu bushlands,2017
2017-10-17,Warthog,1,Olare Sampu bushlands,2017
2017-11-07,Warthog,2,Olare Sampu bushlands,2017
2017-11-07,Warthog,2,Olare Sampu bushlands,2017
2017-11-07,Warthog,1,Olare Sampu bushlands,2017
2017-12-05,Warthog,2,Olare Sampu bushlands,2017
2018-01-09,Warthog,1,Olare Sampu bushlands,2018
2018-01-09,Warthog,3,Olare Sampu bushlands,2018
2018-01-16,Warthog,1,Olare Sampu bushlands,2018
2018-01-16,Warthog,5,Olare Sampu bushlands,2018
2018-01-16,Warthog,2,Olare Sampu bushlands,2018
2018-03-06,Warthog,2,Olare Sampu bushlands,2018
2018-03-06,Warthog,1,Olare Sampu bushlands,2018
2018-03-06,Warthog,5,Olare Sampu bushlands,2018
2018-03-06,Warthog,2,Olare Sampu bushlands,2018
2018-03-06,Warthog,1,Olare Sampu bushlands,2018
2018-04-03,Warthog,3,Olare Sampu bushlands,2018
2018-04-03,Warthog,3,Olare Sampu bushlands,2018
2018-04-03,Warthog,19,Olare Sampu bushlands,2018
2018-05-08,Warthog,3,Olare Sampu bushlands,2018
2018-05-08,Warthog,1,Olare Sampu bushlands,2018
2018-05-08,Warthog,3,Olare Sampu bushlands,2018
2018-06-05,Warthog,6,Olare Sampu bushlands,2018
2018-07-01,Warthog,2,Olare Sampu bushlands,2018
2018-07-01,Warthog,1,Olare Sampu bushlands,2018
2018-07-01,Warthog,1,Olare Sampu bushlands,2018
2018-07-01,Warthog,1,Olare Sampu bushlands,2018
2018-07-01,Warthog,1,Olare Sampu bushlands,2018
2018-07-01,Warthog,10,Olare Sampu bushlands,2018
2018-07-01,Warthog,2,Olare Sampu bushlands,2018
2018-07-03,Warthog,1,Olare Sampu bushlands,2018
2018-07-03,Warthog,1,Olare Sampu bushlands,2018
2018-08-02,Warthog,3,Olare Sampu bushlands,2018
2018-08-02,Warthog,2,Olare Sampu bushlands,2018
2018-08-02,Warthog,2,Olare Sampu bushlands,2018
2018-08-02,Warthog,7,Olare Sampu bushlands,2018
2018-09-04,Warthog,2,Olare Sampu bushlands,2018
2018-09-04,Warthog,2,Olare Sampu bushlands,2018
2018-09-04,Warthog,1,Olare Sampu bushlands,2018
2018-09-04,Warthog,1,Olare Sampu bushlands,2018
2018-09-04,Warthog,1,Olare Sampu bushlands,2018
2018-10-02,Warthog,1,Olare Sampu bushlands,2018
2018-10-02,Warthog,2,Olare Sampu bushlands,2018
2018-10-02,Warthog,5,Olare Sampu bushlands,2018
2018-10-02,Warthog,2,Olare Sampu bushlands,2018
2018-12-04,Warthog,2,Olare Sampu bushlands,2018
2018-12-04,Warthog,1,Olare Sampu bushlands,2018
2018-12-04,Warthog,2,Olare Sampu bushlands,2018
2018-12-04,Warthog,1,Olare Sampu bushlands,2018
2018-12-04,Warthog,1,Olare Sampu bushlands,2018
2017-10-17,Warthog,3,Sampu Enkare bushlands,2017
2017-10-17,Warthog,1,Sampu Enkare bushlands,2017
2017-10-17,Warthog,1,Sampu Enkare bushlands,2017
2017-10-17,Warthog,2,Sampu Enkare bushlands,2017
2017-12-05,Warthog,1,Sampu Enkare bushlands,2017
2017-12-05,Warthog,3,Sampu Enkare bushlands,2017
2017-12-05,Warthog,3,Sampu Enkare bushlands,2017
2018-02-13,Warthog,7,Sampu Enkare bushlands,2018
2018-02-13,Warthog,1,Sampu Enkare bushlands,2018
2018-02-13,Warthog,2,Sampu Enkare bushlands,2018
2018-03-06,Warthog,1,Sampu Enkare bushlands,2018
2018-04-03,Warthog,8,Sampu Enkare bushlands,2018
2018-04-03,Warthog,4,Sampu Enkare bushlands,2018
2018-04-03,Warthog,3,Sampu Enkare bushlands,2018
2018-05-08,Warthog,3,Sampu Enkare bushlands,2018
2018-05-08,Warthog,10,Sampu Enkare bushlands,2018
2018-05-08,Warthog,7,Sampu Enkare bushlands,2018
2018-06-05,Warthog,5,Sampu Enkare bushlands,2018
2018-06-19,Warthog,2,Sampu Enkare bushlands,2018
2018-07-03,Warthog,1,Sampu Enkare bushlands,2018
2018-07-03,Warthog,5,Sampu Enkare bushlands,2018
2018-08-02,Warthog,3,Sampu Enkare bushlands,2018
2018-08-02,Warthog,1,Sampu Enkare bushlands,2018
2018-08-02,Warthog,2,Sampu Enkare bushlands,2018
2018-08-02,Warthog,3,Sampu Enkare bushlands,2018
2018-08-02,Warthog,6,Sampu Enkare bushlands,2018
2018-08-02,Warthog,4,Sampu Enkare bushlands,2018
2018-08-02,Warthog,1,Sampu Enkare bushlands,2018
2018-09-04,Warthog,2,Sampu Enkare bushlands,2018
2018-09-04,Warthog,2,Sampu Enkare bushlands,2018
2018-09-04,Warthog,9,Sampu Enkare bushlands,2018
2018-09-04,Warthog,5,Sampu Enkare bushlands,2018
2018-09-04,Warthog,1,Sampu Enkare bushlands,2018
2018-09-04,Warthog,2,Sampu Enkare bushlands,2018
2018-10-02,Warthog,6,Sampu Enkare bushlands,2018
2018-10-02,Warthog,3,Sampu Enkare bushlands,2018
2018-10-02,Warthog,3,Sampu Enkare bushlands,2018
2018-10-02,Warthog,4,Sampu Enkare bushlands,2018
2018-11-06,Warthog,4,Sampu Enkare bushlands,2018
2018-11-06,Warthog,1,Sampu Enkare bushlands,2018
2018-11-06,Warthog,5,Sampu Enkare bushlands,2018
2018-11-06,Warthog,1,Sampu Enkare bushlands,2018
2018-12-04,Warthog,1,Sampu Enkare bushlands,2018
2018-12-04,Warthog,3,Sampu Enkare bushlands,2018
2018-12-04,Warthog,6,Sampu Enkare bushlands,2018
2018-12-04,Warthog,3,Sampu Enkare bushlands,2018
2018-12-04,Warthog,1,Sampu Enkare bushlands,2018
2018-12-04,Warthog,1,Sampu Enkare bushlands,2018
2018-12-04,Warthog,1,Sampu Enkare bushlands,2018
2018-12-04,Warthog,3,Sampu Enkare bushlands,2018
2017-10-20,Warthog,3,Balanite plains,2017
2017-10-20,Warthog,2,Balanite plains,2017
2017-10-20,Warthog,3,Balanite plains,2017
2017-10-20,Warthog,1,Balanite plains,2017
2017-10-20,Warthog,1,Balanite plains,2017
2017-11-02,Warthog,2,Balanite plains,2017
2017-11-02,Warthog,2,Balanite plains,2017
2017-11-02,Warthog,2,Balanite plains,2017
2017-12-07,Warthog,2,Balanite plains,2017
2017-12-07,Warthog,1,Balanite plains,2017
2018-01-11,Warthog,1,Balanite plains,2018
2018-01-11,Warthog,2,Balanite plains,2018
2018-02-01,Warthog,1,Balanite plains,2018
2018-02-01,Warthog,1,Balanite plains,2018
2018-03-01,Warthog,1,Balanite plains,2018
2018-03-01,Warthog,3,Balanite plains,2018
2018-03-01,Warthog,2,Balanite plains,2018
2018-03-01,Warthog,3,Balanite plains,2018
2018-04-05,Warthog,2,Balanite plains,2018
2018-04-05,Warthog,2,Balanite plains,2018
2018-04-05,Warthog,2,Balanite plains,2018
2018-05-03,Warthog,1,Balanite plains,2018
2018-06-05,Warthog,2,Balanite plains,2018
2018-06-21,Warthog,1,Balanite plains,2018
2018-07-05,Warthog,1,Balanite plains,2018
2018-08-02,Warthog,3,Balanite plains,2018
2018-08-02,Warthog,5,Balanite plains,2018
2018-09-06,Warthog,3,Balanite plains,2018
2018-09-06,Warthog,5,Balanite plains,2018
2018-09-06,Warthog,7,Balanite plains,2018
2018-10-04,Warthog,1,Balanite plains,2018
2018-10-04,Warthog,1,Balanite plains,2018
2018-10-04,Warthog,4,Balanite plains,2018
2018-10-04,Warthog,4,Balanite plains,2018
2018-11-01,Warthog,1,Balanite plains,2018
2018-11-01,Warthog,2,Balanite plains,2018
2018-11-01,Warthog,3,Balanite plains,2018
2018-12-06,Warthog,4,Balanite plains,2018
2018-12-06,Warthog,2,Balanite plains,2018
2018-12-06,Warthog,3,Balanite plains,2018
2018-12-06,Warthog,2,Balanite plains,2018
2017-10-24,Warthog,3,Ilkisieusieu bushlands,2017
2017-10-24,Warthog,1,Ilkisieusieu bushlands,2017
2017-11-07,Warthog,4,Ilkisieusieu bushlands,2017
2017-11-01,Warthog,2,Ilkisieusieu bushlands,2017
2018-01-09,Warthog,5,Ilkisieusieu bushlands,2018
2018-02-13,Warthog,3,Ilkisieusieu bushlands,2018
2018-03-06,Warthog,3,Ilkisieusieu bushlands,2018
2018-04-03,Warthog,1,Ilkisieusieu bushlands,2018
2018-04-03,Warthog,2,Ilkisieusieu bushlands,2018
2018-04-03,Warthog,3,Ilkisieusieu bushlands,2018
2018-06-19,Warthog,1,Ilkisieusieu bushlands,2018
2018-06-19,Warthog,1,Ilkisieusieu bushlands,2018
2018-06-19,Warthog,1,Ilkisieusieu bushlands,2018
2018-10-02,Warthog,4,Ilkisieusieu bushlands,2018
2018-12-04,Warthog,2,Ilkisieusieu bushlands,2018
2018-12-04,Warthog,3,Ilkisieusieu bushlands,2018
2018-12-04,Warthog,1,Ilkisieusieu bushlands,2018
2017-11-07,Warthog,1,Rekero bushlands,2017
2017-11-01,Warthog,1,Rekero bushlands,2017
2017-12-05,Warthog,1,Rekero bushlands,2017
2018-01-16,Warthog,1,Rekero bushlands,2018
2018-01-16,Warthog,1,Rekero bushlands,2018
2018-02-13,Warthog,1,Rekero bushlands,2018
2018-02-13,Warthog,2,Rekero bushlands,2018
2018-03-06,Warthog,6,Rekero bushlands,2018
2018-07-03,Warthog,2,Rekero bushlands,2018
2018-07-03,Warthog,1,Rekero bushlands,2018
2018-09-04,Warthog,1,Rekero bushlands,2018
2018-10-02,Warthog,2,Rekero bushlands,2018
2018-11-06,Warthog,3,Rekero bushlands,2018
2018-12-04,Warthog,1,Rekero bushlands,2018
2017-11-02,Warthog,2,Enoolera plains,2017
2017-11-02,Warthog,4,Enoolera plains,2017
2017-12-07,Warthog,6,Enoolera plains,2017
2018-01-11,Warthog,5,Enoolera plains,2018
2018-01-11,Warthog,6,Enoolera plains,2018
2018-01-11,Warthog,1,Enoolera plains,2018
2018-03-01,Warthog,1,Enoolera plains,2018
2018-03-01,Warthog,3,Enoolera plains,2018
2018-04-05,Warthog,1,Enoolera plains,2018
2018-04-05,Warthog,5,Enoolera plains,2018
2018-05-03,Warthog,1,Enoolera plains,2018
2018-06-21,Warthog,3,Enoolera plains,2018
2018-07-05,Warthog,4,Enoolera plains,2018
2018-08-02,Warthog,3,Enoolera plains,2018
2018-09-06,Warthog,1,Enoolera plains,2018
2018-09-06,Warthog,3,Enoolera plains,2018
2018-10-04,Warthog,1,Enoolera plains,2018
2018-10-04,Warthog,1,Enoolera plains,2018
2018-12-05,Warthog,1,Enoolera plains,2018
2017-12-05,Warthog,1,Rekero plains,2017
2018-05-03,Warthog,1,Rekero plains,2018
2017-10-20,Warthog,1,Payia plains,2017
2017-10-20,Warthog,2,Payia plains,2017
2017-11-02,Warthog,1,Payia plains,2017
2018-02-01,Warthog,1,Payia plains,2018
2018-07-05,Warthog,1,Payia plains,2018
2018-08-02,Warthog,1,Payia plains,2018
2018-08-02,Warthog,3,Payia plains,2018
2018-08-02,Warthog,2,Payia plains,2018
2018-10-04,Warthog,4,Payia plains,2018
2018-10-04,Warthog,1,Payia plains,2018
2018-12-06,Warthog,7,Payia plains,2018
2017-10-17,Wildebeest,2,Olare Sampu bushlands,2017
2017-10-17,Wildebeest,38,Olare Sampu bushlands,2017
2017-10-17,Wildebeest,9,Olare Sampu bushlands,2017
2017-10-17,Wildebeest,6,Olare Sampu bushlands,2017
2017-10-17,Wildebeest,25,Olare Sampu bushlands,2017
2017-10-17,Wildebeest,5,Olare Sampu bushlands,2017
2017-10-17,Wildebeest,40,Olare Sampu bushlands,2017
2017-10-17,Wildebeest,6,Olare Sampu bushlands,2017
2017-10-17,Wildebeest,3,Olare Sampu bushlands,2017
2017-10-17,Wildebeest,4,Olare Sampu bushlands,2017
2017-10-17,Wildebeest,3,Olare Sampu bushlands,2017
2017-10-17,Wildebeest,10,Olare Sampu bushlands,2017
2017-10-17,Wildebeest,6,Olare Sampu bushlands,2017
2017-10-17,Wildebeest,5,Olare Sampu bushlands,2017
2017-11-07,Wildebeest,19,Olare Sampu bushlands,2017
2017-11-07,Wildebeest,48,Olare Sampu bushlands,2017
2017-11-07,Wildebeest,30,Olare Sampu bushlands,2017
2017-11-07,Wildebeest,38,Olare Sampu bushlands,2017
2017-11-07,Wildebeest,8,Olare Sampu bushlands,2017
2017-11-07,Wildebeest,6,Olare Sampu bushlands,2017
2017-11-07,Wildebeest,8,Olare Sampu bushlands,2017
2017-11-07,Wildebeest,30,Olare Sampu bushlands,2017
2017-12-05,Wildebeest,25,Olare Sampu bushlands,2017
2017-12-05,Wildebeest,1,Olare Sampu bushlands,2017
2017-12-05,Wildebeest,10,Olare Sampu bushlands,2017
2018-01-09,Wildebeest,2,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,9,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,3,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,12,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,5,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,8,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,5,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,26,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,32,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,4,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,8,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,10,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,4,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,4,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,9,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,5,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,8,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,12,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,7,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,4,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,4,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,6,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,30,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,45,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,30,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,45,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,2,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,2,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,3,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,1,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,1,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,2,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,1,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,1,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,20,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,2,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,5,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,9,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,3,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,6,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,8,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,6,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,6,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,23,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,7,Olare Sampu bushlands,2018
2018-01-09,Wildebeest,18,Olare Sampu bushlands,2018
2018-01-16,Wildebeest,18,Olare Sampu bushlands,2018
2018-01-16,Wildebeest,1,Olare Sampu bushlands,2018
2018-01-16,Wildebeest,31,Olare Sampu bushlands,2018
2018-01-16,Wildebeest,3,Olare Sampu bushlands,2018
2018-01-16,Wildebeest,2,Olare Sampu bushlands,2018
2018-01-16,Wildebeest,2,Olare Sampu bushlands,2018
2018-01-16,Wildebeest,2,Olare Sampu bushlands,2018
2018-01-16,Wildebeest,1,Olare Sampu bushlands,2018
2018-01-16,Wildebeest,6,Olare Sampu bushlands,2018
2018-02-13,Wildebeest,18,Olare Sampu bushlands,2018
2018-02-13,Wildebeest,5,Olare Sampu bushlands,2018
2018-02-13,Wildebeest,6,Olare Sampu bushlands,2018
2018-02-13,Wildebeest,5,Olare Sampu bushlands,2018
2018-02-13,Wildebeest,2,Olare Sampu bushlands,2018
2018-02-13,Wildebeest,37,Olare Sampu bushlands,2018
2018-02-13,Wildebeest,40,Olare Sampu bushlands,2018
2018-03-06,Wildebeest,5,Olare Sampu bushlands,2018
2018-03-06,Wildebeest,2,Olare Sampu bushlands,2018
2018-03-06,Wildebeest,28,Olare Sampu bushlands,2018
2018-03-06,Wildebeest,19,Olare Sampu bushlands,2018
2018-04-03,Wildebeest,2,Olare Sampu bushlands,2018
2018-04-03,Wildebeest,1,Olare Sampu bushlands,2018
2018-04-03,Wildebeest,1,Olare Sampu bushlands,2018
2018-04-03,Wildebeest,2,Olare Sampu bushlands,2018
2018-04-03,Wildebeest,1,Olare Sampu bushlands,2018
2018-04-03,Wildebeest,3,Olare Sampu bushlands,2018
2018-05-08,Wildebeest,7,Olare Sampu bushlands,2018
2018-05-08,Wildebeest,16,Olare Sampu bushlands,2018
2018-05-08,Wildebeest,21,Olare Sampu bushlands,2018
2018-05-08,Wildebeest,5,Olare Sampu bushlands,2018
2018-06-05,Wildebeest,1,Olare Sampu bushlands,2018
2018-06-05,Wildebeest,1,Olare Sampu bushlands,2018
2018-06-05,Wildebeest,1,Olare Sampu bushlands,2018
2018-06-05,Wildebeest,4,Olare Sampu bushlands,2018
2018-06-05,Wildebeest,1,Olare Sampu bushlands,2018
2018-07-01,Wildebeest,1,Olare Sampu bushlands,2018
2018-07-01,Wildebeest,45,Olare Sampu bushlands,2018
2018-07-01,Wildebeest,1,Olare Sampu bushlands,2018
2018-07-01,Wildebeest,1,Olare Sampu bushlands,2018
2018-07-01,Wildebeest,1,Olare Sampu bushlands,2018
2018-07-01,Wildebeest,1,Olare Sampu bushlands,2018
2018-07-01,Wildebeest,1,Olare Sampu bushlands,2018
2018-07-01,Wildebeest,1,Olare Sampu bushlands,2018
2018-07-01,Wildebeest,5,Olare Sampu bushlands,2018
2018-07-01,Wildebeest,4,Olare Sampu bushlands,2018
2018-07-01,Wildebeest,3,Olare Sampu bushlands,2018
2018-08-02,Wildebeest,8,Olare Sampu bushlands,2018
2018-08-02,Wildebeest,4,Olare Sampu bushlands,2018
2018-08-02,Wildebeest,3,Olare Sampu bushlands,2018
2018-08-02,Wildebeest,15,Olare Sampu bushlands,2018
2018-08-02,Wildebeest,4,Olare Sampu bushlands,2018
2018-08-02,Wildebeest,16,Olare Sampu bushlands,2018
2018-08-02,Wildebeest,1,Olare Sampu bushlands,2018
2018-08-02,Wildebeest,5,Olare Sampu bushlands,2018
2018-08-02,Wildebeest,41,Olare Sampu bushlands,2018
2018-08-02,Wildebeest,18,Olare Sampu bushlands,2018
2018-08-02,Wildebeest,24,Olare Sampu bushlands,2018
2018-09-04,Wildebeest,24,Olare Sampu bushlands,2018
2018-09-04,Wildebeest,29,Olare Sampu bushlands,2018
2018-09-04,Wildebeest,76,Olare Sampu bushlands,2018
2018-09-04,Wildebeest,99,Olare Sampu bushlands,2018
2018-10-02,Wildebeest,12,Olare Sampu bushlands,2018
2018-10-02,Wildebeest,13,Olare Sampu bushlands,2018
2018-10-02,Wildebeest,15,Olare Sampu bushlands,2018
2018-10-02,Wildebeest,14,Olare Sampu bushlands,2018
2018-10-02,Wildebeest,22,Olare Sampu bushlands,2018
2018-10-02,Wildebeest,8,Olare Sampu bushlands,2018
2018-10-02,Wildebeest,6,Olare Sampu bushlands,2018
2018-10-02,Wildebeest,24,Olare Sampu bushlands,2018
2018-10-02,Wildebeest,11,Olare Sampu bushlands,2018
2018-10-02,Wildebeest,26,Olare Sampu bushlands,2018
2018-10-02,Wildebeest,7,Olare Sampu bushlands,2018
2018-12-04,Wildebeest,37,Olare Sampu bushlands,2018
2018-12-04,Wildebeest,14,Olare Sampu bushlands,2018
2018-12-04,Wildebeest,3,Olare Sampu bushlands,2018
2017-10-17,Wildebeest,31,Sampu Enkare bushlands,2017
2017-10-17,Wildebeest,7,Sampu Enkare bushlands,2017
2017-10-17,Wildebeest,6,Sampu Enkare bushlands,2017
2017-10-17,Wildebeest,10,Sampu Enkare bushlands,2017
2017-10-17,Wildebeest,4,Sampu Enkare bushlands,2017
2017-10-17,Wildebeest,1,Sampu Enkare bushlands,2017
2017-10-17,Wildebeest,4,Sampu Enkare bushlands,2017
2017-10-17,Wildebeest,4,Sampu Enkare bushlands,2017
2017-10-17,Wildebeest,4,Sampu Enkare bushlands,2017
2017-10-17,Wildebeest,27,Sampu Enkare bushlands,2017
2017-10-17,Wildebeest,6,Sampu Enkare bushlands,2017
2017-11-07,Wildebeest,5,Sampu Enkare bushlands,2017
2017-11-07,Wildebeest,5,Sampu Enkare bushlands,2017
2017-11-07,Wildebeest,6,Sampu Enkare bushlands,2017
2017-11-07,Wildebeest,2,Sampu Enkare bushlands,2017
2017-11-07,Wildebeest,4,Sampu Enkare bushlands,2017
2017-11-07,Wildebeest,9,Sampu Enkare bushlands,2017
2017-11-07,Wildebeest,1,Sampu Enkare bushlands,2017
2017-11-07,Wildebeest,7,Sampu Enkare bushlands,2017
2017-11-07,Wildebeest,2,Sampu Enkare bushlands,2017
2017-11-07,Wildebeest,11,Sampu Enkare bushlands,2017
2017-11-07,Wildebeest,4,Sampu Enkare bushlands,2017
2017-11-07,Wildebeest,6,Sampu Enkare bushlands,2017
2017-11-07,Wildebeest,4,Sampu Enkare bushlands,2017
2017-11-07,Wildebeest,23,Sampu Enkare bushlands,2017
